ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
RI,20/09/2020,95,95,0,0,0
VC,20/09/2020,322,322,0,0,0
AN,21/09/2020,1051,1046,0,5,0
AR,21/09/2020,351,351,0,0,0
AS,21/09/2020,119,119,0,0,0
CB,21/09/2020,64,64,0,0,0
CE,21/09/2020,20,20,0,0,0
CL,21/09/2020,641,635,0,5,1
CM,21/09/2020,603,603,0,0,0
CN,21/09/2020,241,241,0,0,0
CT,21/09/2020,1346,1300,0,46,0
EX,21/09/2020,236,236,0,0,0
GA,21/09/2020,250,250,0,0,0
IB,21/09/2020,128,127,0,1,0
MC,21/09/2020,485,485,0,0,0
MD,21/09/2020,3098,3023,0,75,0
ML,21/09/2020,32,32,0,0,0
NC,21/09/2020,376,376,0,0,0
PV,21/09/2020,383,373,0,10,0
RI,21/09/2020,79,78,0,0,1
VC,21/09/2020,429,429,0,0,0
AN,22/09/2020,1258,1247,0,11,0
AR,22/09/2020,308,308,0,0,0
AS,22/09/2020,145,145,0,0,0
CB,22/09/2020,53,53,0,0,0
CE,22/09/2020,21,21,0,0,0
CL,22/09/2020,718,710,0,8,0
CM,22/09/2020,694,693,0,1,0
CN,22/09/2020,171,171,0,0,0
CT,22/09/2020,1174,1168,0,6,0
EX,22/09/2020,238,237,0,1,0
GA,22/09/2020,233,233,0,0,0
IB,22/09/2020,118,117,0,1,0
MC,22/09/2020,482,482,0,0,0
MD,22/09/2020,5298,5211,0,87,0
ML,22/09/2020,42,42,0,0,0
NC,22/09/2020,356,356,0,0,0
PV,22/09/2020,415,411,0,4,0
RI,22/09/2020,81,81,0,0,0
VC,22/09/2020,479,478,0,1,0
AN,23/09/2020,1300,1288,0,12,0
AR,23/09/2020,304,303,0,1,0
AS,23/09/2020,72,72,0,0,0
CB,23/09/2020,58,58,0,0,0
CE,23/09/2020,14,14,0,0,0
CL,23/09/2020,802,799,0,3,0
CM,23/09/2020,723,722,0,1,0
CN,23/09/2020,126,124,0,2,0
CT,23/09/2020,1178,1170,0,8,0
EX,23/09/2020,201,201,0,0,0
GA,23/09/2020,194,194,0,0,0
IB,23/09/2020,102,102,0,0,0
MC,23/09/2020,427,426,0,0,1
MD,23/09/2020,4727,4628,0,99,0
ML,23/09/2020,32,32,0,0,0
NC,23/09/2020,320,320,0,0,0
PV,23/09/2020,495,487,0,8,0
RI,23/09/2020,101,99,0,1,1
VC,23/09/2020,450,450,0,0,0
AN,24/09/2020,1327,1299,0,28,0
AR,24/09/2020,359,359,0,0,0
AS,24/09/2020,67,67,0,0,0
CB,24/09/2020,26,26,0,0,0
CE,24/09/2020,18,17,0,1,0
CL,24/09/2020,854,849,0,5,0
CM,24/09/2020,669,668,0,1,0
CN,24/09/2020,166,166,0,0,0
CT,24/09/2020,883,881,0,2,0
EX,24/09/2020,244,243,0,1,0
GA,24/09/2020,175,175,0,0,0
IB,24/09/2020,98,98,0,0,0
MC,24/09/2020,569,566,0,3,0
MD,24/09/2020,4302,4167,0,135,0
ML,24/09/2020,35,35,0,0,0
NC,24/09/2020,268,268,0,0,0
PV,24/09/2020,369,360,0,9,0
RI,24/09/2020,111,110,0,0,1
VC,24/09/2020,409,409,0,0,0
AN,25/09/2020,1380,1340,0,40,0
AR,25/09/2020,341,341,0,0,0
AS,25/09/2020,63,63,0,0,0
CB,25/09/2020,66,66,0,0,0
CE,25/09/2020,21,21,0,0,0
CL,25/09/2020,823,821,0,2,0
CM,25/09/2020,680,676,0,4,0
CN,25/09/2020,157,154,0,3,0
CT,25/09/2020,1151,1149,0,2,0
EX,25/09/2020,153,153,0,0,0
GA,25/09/2020,171,171,0,0,0
IB,25/09/2020,108,108,0,0,0
MC,25/09/2020,427,425,0,2,0
MD,25/09/2020,4903,4749,0,154,0
ML,25/09/2020,32,32,0,0,0
NC,25/09/2020,324,324,0,0,0
PV,25/09/2020,293,284,0,9,0
RI,25/09/2020,78,78,0,0,0
VC,25/09/2020,440,439,0,1,0
AN,26/09/2020,1245,1228,0,17,0
AR,26/09/2020,302,302,0,0,0
AS,26/09/2020,58,58,0,0,0
CB,26/09/2020,35,35,0,0,0
CE,26/09/2020,25,25,0,0,0
CL,26/09/2020,592,589,0,3,0
CM,26/09/2020,564,562,0,2,0
CN,26/09/2020,164,163,0,1,0
CT,26/09/2020,722,721,0,1,0
EX,26/09/2020,146,145,0,1,0
GA,26/09/2020,162,162,0,0,0
IB,26/09/2020,87,87,0,0,0
MC,26/09/2020,385,384,0,1,0
MD,26/09/2020,2013,1861,0,152,0
ML,26/09/2020,25,25,0,0,0
NC,26/09/2020,268,268,0,0,0
PV,26/09/2020,402,394,0,8,0
RI,26/09/2020,60,60,0,0,0
VC,26/09/2020,364,364,0,0,0
AN,27/09/2020,759,740,0,19,0
AR,27/09/2020,307,307,0,0,0
AS,27/09/2020,134,134,0,0,0
CB,27/09/2020,43,43,0,0,0
CE,27/09/2020,14,14,0,0,0
CL,27/09/2020,393,389,0,4,0
CM,27/09/2020,403,402,0,1,0
CN,27/09/2020,147,146,0,1,0
CT,27/09/2020,647,646,0,1,0
EX,27/09/2020,124,123,0,1,0
GA,27/09/2020,175,175,0,0,0
IB,27/09/2020,76,76,0,0,0
MC,27/09/2020,354,354,0,0,0
MD,27/09/2020,1666,1522,0,144,0
ML,27/09/2020,33,33,0,0,0
NC,27/09/2020,241,240,0,1,0
PV,27/09/2020,390,373,0,17,0
RI,27/09/2020,81,80,0,0,1
VC,27/09/2020,260,260,0,0,0
AN,28/09/2020,936,886,0,50,0
AR,28/09/2020,323,323,0,0,0
AS,28/09/2020,82,82,0,0,0
CB,28/09/2020,40,40,0,0,0
CE,28/09/2020,31,30,0,0,1
CL,28/09/2020,609,599,0,10,0
CM,28/09/2020,578,575,0,3,0
CN,28/09/2020,141,141,0,0,0
CT,28/09/2020,1297,1293,0,4,0
EX,28/09/2020,152,151,0,1,0
GA,28/09/2020,205,205,0,0,0
IB,28/09/2020,85,84,0,1,0
MC,28/09/2020,393,392,0,1,0
MD,28/09/2020,2795,2473,0,322,0
ML,28/09/2020,32,32,0,0,0
NC,28/09/2020,357,356,0,1,0
PV,28/09/2020,430,423,0,7,0
RI,28/09/2020,96,95,0,0,1
VC,28/09/2020,423,423,0,0,0
AN,29/09/2020,1255,1195,0,60,0
AR,29/09/2020,340,338,0,2,0
AS,29/09/2020,141,141,0,0,0
CB,29/09/2020,50,50,0,0,0
CE,29/09/2020,20,20,0,0,0
CL,29/09/2020,813,806,0,7,0
CM,29/09/2020,482,475,0,7,0
CN,29/09/2020,161,161,0,0,0
CT,29/09/2020,1408,1405,0,3,0
EX,29/09/2020,204,201,0,3,0
GA,29/09/2020,202,202,0,0,0
IB,29/09/2020,78,77,0,1,0
MC,29/09/2020,381,381,0,0,0
MD,29/09/2020,3790,3420,0,370,0
ML,29/09/2020,36,36,0,0,0
NC,29/09/2020,295,294,0,1,0
PV,29/09/2020,425,419,0,6,0
RI,29/09/2020,76,76,0,0,0
VC,29/09/2020,401,401,0,0,0
AN,30/09/2020,1393,1303,0,90,0
AR,30/09/2020,310,310,0,0,0
AS,30/09/2020,114,114,0,0,0
CB,30/09/2020,42,42,0,0,0
CE,30/09/2020,13,13,0,0,0
CL,30/09/2020,794,781,0,13,0
CM,30/09/2020,619,611,0,8,0
CN,30/09/2020,149,147,0,2,0
CT,30/09/2020,1388,1385,0,3,0
EX,30/09/2020,190,188,0,0,2
GA,30/09/2020,230,230,0,0,0
IB,30/09/2020,55,55,0,0,0
MC,30/09/2020,443,441,0,2,0
MD,30/09/2020,2981,2480,0,501,0
ML,30/09/2020,41,41,0,0,0
NC,30/09/2020,274,272,0,2,0
PV,30/09/2020,332,323,0,9,0
RI,30/09/2020,86,84,0,1,1
VC,30/09/2020,458,458,0,0,0
AN,01/10/2020,1286,1192,0,94,0
AR,01/10/2020,366,361,0,5,0
AS,01/10/2020,105,105,0,0,0
CB,01/10/2020,64,64,0,0,0
CE,01/10/2020,24,22,0,2,0
CL,01/10/2020,906,881,0,25,0
CM,01/10/2020,606,595,0,11,0
CN,01/10/2020,165,164,0,1,0
CT,01/10/2020,1633,1627,0,6,0
EX,01/10/2020,195,195,0,0,0
GA,01/10/2020,270,270,0,0,0
IB,01/10/2020,179,179,0,0,0
MC,01/10/2020,401,397,0,4,0
MD,01/10/2020,2754,2187,0,567,0
ML,01/10/2020,38,38,0,0,0
NC,01/10/2020,328,324,0,4,0
PV,01/10/2020,284,279,0,5,0
RI,01/10/2020,81,81,0,0,0
VC,01/10/2020,468,456,0,12,0
AN,02/10/2020,1583,1422,0,161,0
AR,02/10/2020,403,400,0,3,0
AS,02/10/2020,89,89,0,0,0
CB,02/10/2020,35,35,0,0,0
CE,02/10/2020,23,22,0,1,0
CL,02/10/2020,874,858,0,16,0
CM,02/10/2020,633,611,0,22,0
CN,02/10/2020,150,147,0,3,0
CT,02/10/2020,1736,1720,0,16,0
EX,02/10/2020,164,156,0,7,1
GA,02/10/2020,220,220,0,0,0
IB,02/10/2020,160,157,2,1,0
MC,02/10/2020,414,409,0,5,0
MD,02/10/2020,3049,2324,0,725,0
ML,02/10/2020,38,37,0,1,0
NC,02/10/2020,257,257,0,0,0
PV,02/10/2020,348,341,0,7,0
RI,02/10/2020,72,71,0,0,1
VC,02/10/2020,447,446,0,1,0
AN,03/10/2020,1142,1042,0,100,0
AR,03/10/2020,334,334,0,0,0
AS,03/10/2020,115,115,0,0,0
CB,03/10/2020,40,40,0,0,0
CE,03/10/2020,17,17,0,0,0
CL,03/10/2020,556,531,0,25,0
CM,03/10/2020,466,446,0,20,0
CN,03/10/2020,128,127,0,1,0
CT,03/10/2020,1016,994,0,22,0
EX,03/10/2020,133,132,0,1,0
GA,03/10/2020,212,212,0,0,0
IB,03/10/2020,135,135,0,0,0
MC,03/10/2020,396,390,0,6,0
MD,03/10/2020,1781,1206,0,575,0
ML,03/10/2020,36,35,0,1,0
NC,03/10/2020,300,293,0,7,0
PV,03/10/2020,414,403,0,11,0
RI,03/10/2020,76,76,0,0,0
VC,03/10/2020,398,397,0,1,0
AN,04/10/2020,1009,919,0,90,0
AR,04/10/2020,339,337,0,2,0
AS,04/10/2020,116,116,0,0,0
CB,04/10/2020,36,36,0,0,0
CE,04/10/2020,17,17,0,0,0
CL,04/10/2020,786,752,0,34,0
CM,04/10/2020,375,355,0,20,0
CN,04/10/2020,89,88,0,1,0
CT,04/10/2020,895,887,0,8,0
EX,04/10/2020,153,149,0,3,1
GA,04/10/2020,250,250,0,0,0
IB,04/10/2020,90,90,0,0,0
MC,04/10/2020,373,371,0,2,0
MD,04/10/2020,1460,862,0,598,0
ML,04/10/2020,34,33,0,1,0
NC,04/10/2020,316,312,0,4,0
PV,04/10/2020,445,434,0,11,0
RI,04/10/2020,69,69,0,0,0
VC,04/10/2020,367,367,0,0,0
AN,05/10/2020,1503,1297,0,206,0
AR,05/10/2020,411,404,0,7,0
AS,05/10/2020,125,125,0,0,0
CB,05/10/2020,31,31,0,0,0
CE,05/10/2020,29,29,0,0,0
CL,05/10/2020,1065,1002,0,62,1
CM,05/10/2020,602,575,0,27,0
CN,05/10/2020,123,120,0,3,0
CT,05/10/2020,1835,1831,0,4,0
EX,05/10/2020,179,174,1,3,1
GA,05/10/2020,429,429,0,0,0
IB,05/10/2020,122,122,0,0,0
MC,05/10/2020,456,442,0,14,0
MD,05/10/2020,2525,1426,0,1099,0
ML,05/10/2020,55,54,0,1,0
NC,05/10/2020,426,413,0,13,0
PV,05/10/2020,465,450,0,15,0
RI,05/10/2020,79,76,0,1,2
VC,05/10/2020,584,581,0,3,0
AN,06/10/2020,2004,1677,0,327,0
AR,06/10/2020,490,486,0,4,0
AS,06/10/2020,225,225,0,0,0
CB,06/10/2020,61,61,0,0,0
CE,06/10/2020,20,20,0,0,0
CL,06/10/2020,1134,1068,0,66,0
CM,06/10/2020,654,608,0,46,0
CN,06/10/2020,117,116,0,1,0
CT,06/10/2020,2064,2054,0,10,0
EX,06/10/2020,203,200,0,3,0
GA,06/10/2020,364,364,0,0,0
IB,06/10/2020,117,116,0,1,0
MC,06/10/2020,470,459,0,10,1
MD,06/10/2020,2626,1672,0,954,0
ML,06/10/2020,42,41,0,1,0
NC,06/10/2020,402,389,0,13,0
PV,06/10/2020,586,579,0,7,0
RI,06/10/2020,144,141,0,1,2
VC,06/10/2020,628,625,0,3,0
AN,07/10/2020,2037,1691,0,346,0
AR,07/10/2020,510,494,0,16,0
AS,07/10/2020,234,234,0,0,0
CB,07/10/2020,65,65,0,0,0
CE,07/10/2020,24,23,0,1,0
CL,07/10/2020,1009,961,0,48,0
CM,07/10/2020,624,573,0,51,0
CN,07/10/2020,127,126,0,1,0
CT,07/10/2020,2109,2104,0,5,0
EX,07/10/2020,176,175,0,1,0
GA,07/10/2020,311,311,0,0,0
IB,07/10/2020,107,106,0,1,0
MC,07/10/2020,484,474,0,10,0
MD,07/10/2020,2467,1419,0,1048,0
ML,07/10/2020,49,49,0,0,0
NC,07/10/2020,483,473,0,10,0
PV,07/10/2020,565,559,0,6,0
RI,07/10/2020,110,108,0,2,0
VC,07/10/2020,573,570,0,3,0
AN,08/10/2020,2288,1957,0,331,0
AR,08/10/2020,486,477,0,9,0
AS,08/10/2020,163,163,0,0,0
CB,08/10/2020,46,46,0,0,0
CE,08/10/2020,34,34,0,0,0
CL,08/10/2020,908,861,0,47,0
CM,08/10/2020,634,575,0,59,0
CN,08/10/2020,136,133,0,3,0
CT,08/10/2020,2478,2469,0,8,1
EX,08/10/2020,216,208,0,7,1
GA,08/10/2020,330,330,0,0,0
IB,08/10/2020,110,109,0,1,0
MC,08/10/2020,423,405,0,18,0
MD,08/10/2020,2349,1419,0,930,0
ML,08/10/2020,61,56,0,5,0
NC,08/10/2020,457,447,0,10,0
PV,08/10/2020,376,368,0,8,0
RI,08/10/2020,104,102,0,1,1
VC,08/10/2020,682,676,0,6,0
AN,09/10/2020,2353,1877,0,476,0
AR,09/10/2020,547,531,0,16,0
AS,09/10/2020,145,145,0,0,0
CB,09/10/2020,63,63,0,0,0
CE,09/10/2020,24,24,0,0,0
CL,09/10/2020,889,859,0,30,0
CM,09/10/2020,705,642,0,63,0
CN,09/10/2020,129,126,0,3,0
CT,09/10/2020,2759,2751,0,8,0
EX,09/10/2020,232,224,0,8,0
GA,09/10/2020,291,291,0,0,0
IB,09/10/2020,127,125,0,2,0
MC,09/10/2020,500,481,0,19,0
MD,09/10/2020,2472,1451,0,1021,0
ML,09/10/2020,48,47,0,1,0
NC,09/10/2020,515,500,0,15,0
PV,09/10/2020,543,534,0,9,0
RI,09/10/2020,120,117,0,3,0
VC,09/10/2020,627,627,0,0,0
AN,10/10/2020,1738,1442,0,296,0
AR,10/10/2020,519,494,0,25,0
AS,10/10/2020,186,186,0,0,0
CB,10/10/2020,59,59,0,0,0
CE,10/10/2020,30,30,0,0,0
CL,10/10/2020,944,898,0,46,0
CM,10/10/2020,574,518,0,56,0
CN,10/10/2020,124,122,0,2,0
CT,10/10/2020,1820,1818,0,2,0
EX,10/10/2020,201,196,0,5,0
GA,10/10/2020,284,284,0,0,0
IB,10/10/2020,124,124,0,0,0
MC,10/10/2020,411,394,0,17,0
MD,10/10/2020,1668,899,0,769,0
ML,10/10/2020,58,56,0,2,0
NC,10/10/2020,513,502,0,11,0
PV,10/10/2020,424,413,0,11,0
RI,10/10/2020,110,107,0,3,0
VC,10/10/2020,548,542,0,6,0
AN,11/10/2020,1141,869,0,272,0
AR,11/10/2020,453,440,0,13,0
AS,11/10/2020,189,189,0,0,0
CB,11/10/2020,59,59,0,0,0
CE,11/10/2020,22,22,0,0,0
CL,11/10/2020,657,587,0,70,0
CM,11/10/2020,397,347,0,50,0
CN,11/10/2020,101,99,0,2,0
CT,11/10/2020,1424,1423,0,1,0
EX,11/10/2020,201,198,1,2,0
GA,11/10/2020,247,246,0,1,0
IB,11/10/2020,116,116,0,0,0
MC,11/10/2020,406,394,0,12,0
MD,11/10/2020,1387,732,0,655,0
ML,11/10/2020,42,41,0,1,0
NC,11/10/2020,504,494,0,10,0
PV,11/10/2020,658,651,0,7,0
RI,11/10/2020,109,104,0,5,0
VC,11/10/2020,463,455,0,8,0
AN,12/10/2020,1164,855,0,309,0
AR,12/10/2020,441,417,0,24,0
AS,12/10/2020,198,198,0,0,0
CB,12/10/2020,70,70,0,0,0
CE,12/10/2020,18,17,0,1,0
CL,12/10/2020,990,919,0,71,0
CM,12/10/2020,500,448,0,52,0
CN,12/10/2020,99,97,0,2,0
CT,12/10/2020,1827,1826,0,0,1
EX,12/10/2020,208,198,1,9,0
GA,12/10/2020,374,374,0,0,0
IB,12/10/2020,122,121,0,1,0
MC,12/10/2020,501,470,0,31,0
MD,12/10/2020,1653,842,0,811,0
ML,12/10/2020,73,70,0,3,0
NC,12/10/2020,515,500,0,15,0
PV,12/10/2020,820,812,0,8,0
RI,12/10/2020,140,130,0,9,1
VC,12/10/2020,631,627,0,4,0
AN,13/10/2020,1957,1356,0,601,0
AR,13/10/2020,554,518,0,36,0
AS,13/10/2020,213,213,0,0,0
CB,13/10/2020,117,117,0,0,0
CE,13/10/2020,35,35,0,0,0
CL,13/10/2020,1158,1021,0,137,0
CM,13/10/2020,692,591,0,101,0
CN,13/10/2020,105,104,0,1,0
CT,13/10/2020,2991,2982,0,6,3
EX,13/10/2020,283,274,0,9,0
GA,13/10/2020,366,366,0,0,0
IB,13/10/2020,136,136,0,0,0
MC,13/10/2020,541,495,0,46,0
MD,13/10/2020,2347,1222,0,1125,0
ML,13/10/2020,67,66,0,1,0
NC,13/10/2020,543,529,0,14,0
PV,13/10/2020,877,865,0,12,0
RI,13/10/2020,153,147,0,4,2
VC,13/10/2020,748,740,0,8,0
AN,14/10/2020,2983,2223,0,760,0
AR,14/10/2020,701,647,0,54,0
AS,14/10/2020,277,277,0,0,0
CB,14/10/2020,169,169,0,0,0
CE,14/10/2020,45,45,0,0,0
CL,14/10/2020,1208,1145,0,63,0
CM,14/10/2020,754,659,0,95,0
CN,14/10/2020,106,105,0,1,0
CT,14/10/2020,3365,3354,0,9,2
EX,14/10/2020,283,268,2,13,0
GA,14/10/2020,425,425,0,0,0
IB,14/10/2020,146,144,2,0,0
MC,14/10/2020,624,582,0,42,0
MD,14/10/2020,2214,1281,0,933,0
ML,14/10/2020,71,67,0,4,0
NC,14/10/2020,566,535,0,31,0
PV,14/10/2020,751,737,0,14,0
RI,14/10/2020,147,138,0,9,0
VC,14/10/2020,967,953,0,14,0
AN,15/10/2020,3238,2437,0,801,0
AR,15/10/2020,765,664,0,101,0
AS,15/10/2020,259,259,0,0,0
CB,15/10/2020,67,67,0,0,0
CE,15/10/2020,43,42,0,1,0
CL,15/10/2020,1164,1074,0,90,0
CM,15/10/2020,800,700,0,100,0
CN,15/10/2020,112,109,0,3,0
CT,15/10/2020,3632,3612,0,15,5
EX,15/10/2020,304,293,1,10,0
GA,15/10/2020,407,406,0,1,0
IB,15/10/2020,112,111,1,0,0
MC,15/10/2020,565,524,0,41,0
MD,15/10/2020,2161,1152,0,1009,0
ML,15/10/2020,81,76,0,5,0
NC,15/10/2020,501,479,0,22,0
PV,15/10/2020,690,677,0,13,0
RI,15/10/2020,168,156,0,12,0
VC,15/10/2020,890,869,0,21,0
AN,16/10/2020,3223,2408,0,815,0
AR,16/10/2020,813,668,0,145,0
AS,16/10/2020,208,208,0,0,0
CB,16/10/2020,89,89,0,0,0
CE,16/10/2020,40,38,0,2,0
CL,16/10/2020,1284,1149,0,135,0
CM,16/10/2020,765,640,0,125,0
CN,16/10/2020,144,142,0,2,0
CT,16/10/2020,3887,3868,0,13,6
EX,16/10/2020,299,271,1,27,0
GA,16/10/2020,423,422,0,1,0
IB,16/10/2020,161,158,0,3,0
MC,16/10/2020,646,582,1,63,0
MD,16/10/2020,2393,1302,0,1091,0
ML,16/10/2020,94,93,0,1,0
NC,16/10/2020,520,501,0,19,0
PV,16/10/2020,662,649,0,13,0
RI,16/10/2020,202,187,0,15,0
VC,16/10/2020,973,951,0,22,0
AN,17/10/2020,2573,2020,0,553,0
AR,17/10/2020,683,544,0,139,0
AS,17/10/2020,181,181,0,0,0
CB,17/10/2020,139,139,0,0,0
CE,17/10/2020,42,38,0,4,0
CL,17/10/2020,1313,1183,0,130,0
CM,17/10/2020,528,442,0,86,0
CN,17/10/2020,108,108,0,0,0
CT,17/10/2020,2638,2625,0,5,8
EX,17/10/2020,383,361,1,21,0
GA,17/10/2020,472,471,0,1,0
IB,17/10/2020,135,133,0,2,0
MC,17/10/2020,652,585,0,67,0
MD,17/10/2020,1533,821,0,712,0
ML,17/10/2020,77,76,0,1,0
NC,17/10/2020,457,438,0,19,0
PV,17/10/2020,784,767,0,17,0
RI,17/10/2020,152,137,0,15,0
VC,17/10/2020,919,891,0,28,0
AN,18/10/2020,1547,1040,0,507,0
AR,18/10/2020,709,513,0,196,0
AS,18/10/2020,270,270,0,0,0
CB,18/10/2020,194,194,0,0,0
CE,18/10/2020,41,39,0,2,0
CL,18/10/2020,1208,1074,0,134,0
CM,18/10/2020,584,496,0,88,0
CN,18/10/2020,121,119,0,2,0
CT,18/10/2020,2391,2387,0,2,2
EX,18/10/2020,252,215,3,34,0
GA,18/10/2020,429,429,0,0,0
IB,18/10/2020,126,123,0,3,0
MC,18/10/2020,562,476,0,86,0
MD,18/10/2020,1284,555,0,729,0
ML,18/10/2020,64,61,0,3,0
NC,18/10/2020,545,526,0,19,0
PV,18/10/2020,975,959,0,16,0
RI,18/10/2020,143,114,0,29,0
VC,18/10/2020,837,811,0,26,0
AN,19/10/2020,2973,1918,0,1055,0
AR,19/10/2020,989,749,0,240,0
AS,19/10/2020,325,325,0,0,0
CB,19/10/2020,154,154,0,0,0
CE,19/10/2020,66,60,0,6,0
CL,19/10/2020,1717,1523,0,194,0
CM,19/10/2020,811,644,0,167,0
CN,19/10/2020,115,115,0,0,0
CT,19/10/2020,4715,4710,0,5,0
EX,19/10/2020,346,280,3,63,0
GA,19/10/2020,584,581,0,3,0
IB,19/10/2020,219,209,1,9,0
MC,19/10/2020,759,633,0,125,1
MD,19/10/2020,2287,1076,0,1211,0
ML,19/10/2020,88,85,0,3,0
NC,19/10/2020,735,695,0,40,0
PV,19/10/2020,1189,1165,0,24,0
RI,19/10/2020,193,172,0,19,2
VC,19/10/2020,1192,1146,0,46,0
AN,20/10/2020,3604,2445,0,1159,0
AR,20/10/2020,1110,833,0,277,0
AS,20/10/2020,383,383,0,0,0
CB,20/10/2020,184,184,0,0,0
CE,20/10/2020,44,38,0,6,0
CL,20/10/2020,1797,1540,0,257,0
CM,20/10/2020,917,777,0,140,0
CN,20/10/2020,134,132,0,2,0
CT,20/10/2020,5424,5407,0,17,0
EX,20/10/2020,437,385,1,51,0
GA,20/10/2020,681,677,0,4,0
IB,20/10/2020,192,184,0,8,0
MC,20/10/2020,743,620,0,123,0
MD,20/10/2020,2351,1224,0,1127,0
ML,20/10/2020,83,73,0,10,0
NC,20/10/2020,623,577,0,46,0
PV,20/10/2020,1198,1160,0,38,0
RI,20/10/2020,208,194,0,14,0
VC,20/10/2020,1304,1248,0,56,0
AN,21/10/2020,4207,2836,0,1371,0
AR,21/10/2020,1122,818,0,304,0
AS,21/10/2020,303,303,0,0,0
CB,21/10/2020,172,172,0,0,0
CE,21/10/2020,46,41,0,5,0
CL,21/10/2020,1610,1431,0,179,0
CM,21/10/2020,958,817,0,141,0
CN,21/10/2020,125,124,0,1,0
CT,21/10/2020,5511,5505,0,5,1
EX,21/10/2020,463,398,1,64,0
GA,21/10/2020,623,620,0,3,0
IB,21/10/2020,216,210,4,2,0
MC,21/10/2020,807,675,1,130,1
MD,21/10/2020,1999,1101,0,898,0
ML,21/10/2020,96,85,0,11,0
NC,21/10/2020,592,539,0,53,0
PV,21/10/2020,1034,1009,0,25,0
RI,21/10/2020,197,186,0,11,0
VC,21/10/2020,1259,1186,0,73,0
AN,22/10/2020,4169,2855,0,1314,0
AR,22/10/2020,1092,806,0,286,0
AS,22/10/2020,248,248,0,0,0
CB,22/10/2020,156,156,0,0,0
CE,22/10/2020,56,44,0,12,0
CL,22/10/2020,1517,1351,0,166,0
CM,22/10/2020,910,756,0,154,0
CN,22/10/2020,126,125,0,1,0
CT,22/10/2020,5358,5356,0,2,0
EX,22/10/2020,460,376,3,81,0
GA,22/10/2020,615,609,0,6,0
IB,22/10/2020,199,196,0,3,0
MC,22/10/2020,788,689,0,98,1
MD,22/10/2020,1839,1001,0,838,0
ML,22/10/2020,82,73,0,9,0
NC,22/10/2020,499,459,0,40,0
PV,22/10/2020,954,925,0,29,0
RI,22/10/2020,177,161,0,16,0
VC,22/10/2020,1176,1116,0,60,0
AN,23/10/2020,4550,3179,0,1371,0
AR,23/10/2020,1102,774,0,328,0
AS,23/10/2020,242,242,0,0,0
CB,23/10/2020,137,137,0,0,0
CE,23/10/2020,51,36,0,15,0
CL,23/10/2020,1564,1338,0,226,0
CM,23/10/2020,1019,866,0,153,0
CN,23/10/2020,89,84,0,5,0
CT,23/10/2020,5251,5243,0,8,0
EX,23/10/2020,541,474,1,65,1
GA,23/10/2020,581,573,0,8,0
IB,23/10/2020,186,182,0,4,0
MC,23/10/2020,922,750,1,171,0
MD,23/10/2020,2343,1242,0,1101,0
ML,23/10/2020,92,73,0,19,0
NC,23/10/2020,505,466,0,39,0
PV,23/10/2020,967,929,0,38,0
RI,23/10/2020,190,184,0,6,0
VC,23/10/2020,1181,1123,0,58,0
AN,24/10/2020,3195,2404,0,791,0
AR,24/10/2020,1030,740,0,290,0
AS,24/10/2020,345,345,0,0,0
CB,24/10/2020,171,171,0,0,0
CE,24/10/2020,57,30,0,27,0
CL,24/10/2020,1391,1217,0,174,0
CM,24/10/2020,732,612,0,120,0
CN,24/10/2020,126,120,0,6,0
CT,24/10/2020,3224,3223,0,1,0
EX,24/10/2020,496,427,8,60,1
GA,24/10/2020,698,686,0,12,0
IB,24/10/2020,185,178,0,7,0
MC,24/10/2020,806,668,1,136,1
MD,24/10/2020,1184,618,0,566,0
ML,24/10/2020,85,80,0,5,0
NC,24/10/2020,577,515,0,62,0
PV,24/10/2020,1080,1049,0,31,0
RI,24/10/2020,159,146,0,13,0
VC,24/10/2020,1026,959,0,67,0
AN,25/10/2020,1903,1233,0,670,0
AR,25/10/2020,958,661,0,297,0
AS,25/10/2020,409,409,0,0,0
CB,25/10/2020,174,174,0,0,0
CE,25/10/2020,48,19,0,29,0
CL,25/10/2020,1468,1260,0,208,0
CM,25/10/2020,791,672,0,119,0
CN,25/10/2020,75,71,0,4,0
CT,25/10/2020,2862,2862,0,0,0
EX,25/10/2020,423,358,1,64,0
GA,25/10/2020,658,648,0,10,0
IB,25/10/2020,177,174,0,3,0
MC,25/10/2020,696,537,2,154,3
MD,25/10/2020,1082,501,0,581,0
ML,25/10/2020,54,45,0,9,0
NC,25/10/2020,508,434,0,74,0
PV,25/10/2020,1177,1140,0,37,0
RI,25/10/2020,134,130,0,4,0
VC,25/10/2020,807,729,0,78,0
AN,26/10/2020,3555,2168,0,1387,0
AR,26/10/2020,1097,712,0,385,0
AS,26/10/2020,442,442,0,0,0
CB,26/10/2020,169,169,0,0,0
CE,26/10/2020,69,26,0,43,0
CL,26/10/2020,1874,1616,0,258,0
CM,26/10/2020,1034,860,0,174,0
CN,26/10/2020,123,118,0,5,0
CT,26/10/2020,4810,4803,0,6,1
EX,26/10/2020,437,371,1,63,2
GA,26/10/2020,737,723,0,14,0
IB,26/10/2020,248,244,1,3,0
MC,26/10/2020,832,606,4,221,1
MD,26/10/2020,2142,916,0,1226,0
ML,26/10/2020,80,52,0,28,0
NC,26/10/2020,547,440,0,107,0
